lang,id,question,answer
es,es_181,"Sandra, la florista de la esquina, está muy desconforme con la entrega incompleta del pedido de Fred. Sandra había pedido cuatro veces más rosas rojas que claveles blancos. También pidió 200 calas rosas, que eran cinco veces la cantidad de claveles blancos. Sandra amenazó con cambiar de proveedor si no recibía las rosas rojas que faltaban antes de las 5 p. m. ¿Cuántas rosas rojas debe entregar Fred antes de las 5 p. m. para conservar el negocio de Sandra?",160
es,es_184,Jerry lanza un dado de seis caras. ¿Cuánto más probable es (expresado como porcentaje) que saque un número mayor que 3 que que saque dos números pares seguidos?,25
es,es_185,"Jenna y su madre recogieron algunas manzanas de su huerto de manzanas. Jenna recogió la mitad de manzanas que su madre. Si su madre tenía 20 manzanas, ¿cuántas manzanas recogieron ambas?",30
es,es_188,"Un comerciante compra algunos sacos de trigo a un agricultor a $20 el saco. Si cuesta $2 transportar cada saco de la granja al almacén, y el comerciante obtiene una ganancia total de $400 después de vender todos los sacos a un precio de $30 cada uno, ¿cuántos sacos vendió?",50
es,es_189,"Tres amigos gastaron $20,25 en 3 entradas para la feria. También gastaron $4,50 menos en comida que en las entradas. Además, fueron a 2 atracciones diferentes que costaron $33 cada una. Si acordaron dividir todos los costos en partes iguales, ¿cuánto pagó cada uno?",34
es,es_205,"Brinley está en la clase de matemáticas del Sr. Bert. El Sr. Bert toma seis exámenes cada semestre. Les permite a los estudiantes eliminar la nota más baja del promedio de cada semestre. Si las notas de Brinley en los primeros cinco exámenes son 89, 71, 92, 100 y 86, ¿qué nota necesita en el sexto examen para obtener un promedio de 93?",98
es,es_207,"La bolsa de dulces de Noche de Brujas de Joe tiene 25 barras de chocolate y 80 manzanas confitadas. Cada barra de chocolate pesa el doble que cada manzana confitada. Si cada barra de chocolate pesa 40 g, ¿cuántos gramos pesa la bolsa de dulces de Joe?",2600
es,es_21,"Raymond y Samantha son primos. Raymond nació 6 años antes que Samantha. Raymond tuvo un hijo a los 23 años. Si Samantha ahora tiene 31 años, ¿cuántos años hace que nació el hijo de Raymond?",14
es,es_210,"Sara quiere comprarse una chaqueta y 2 pares de zapatos nuevos. La chaqueta que quiere cuesta $30 y cada par de zapatos cuesta $20. Sara cuida a los niños de su vecino 4 veces y gana $5 cada vez que los cuida. Sus padres le pagan $4 cada vez que corta el césped. Si Sara ya tenía $10 ahorrados antes de comenzar a cuidar niños, ¿cuántas veces deberá cortar el césped antes de poder comprarse la chaqueta y los zapatos?",10
es,es_216,"Janeth pidió $2000 prestados y prometió devolverlos con un 10 % adicional al monto. Si va a pagar $165 por mes durante 12 meses, ¿qué saldo le quedará por pagar a Janeth para ese entonces?",220
es,es_217,Hay 4 rosas en el jarrón. Hay 7 dalias más que rosas en el jarrón. ¿Cuántas flores hay en total en el jarrón?,15
es,es_223,Una empresa gasta $15 000 en publicidad durante un año y luego gasta la tercera parte de ese monto en publicidad para otro año. ¿Cuál es el monto total que la empresa gastó en publicidad durante los dos años?,20000
es,es_243,"Jason tiene un plan de telefonía de 1000 minutos por mes. Todos los días tiene una llamada de 15 minutos con su jefe y, este mes, ha tenido 300 minutos adicionales de llamadas a otras personas. ¿Cuántos minutos le quedan sin usar a Jason si este mes tiene 30 días?",250
es,es_245,"Hay 4 caracoles en un acuario y 32 caracoles en otro acuario. La diferencia entre la cantidad de caracoles de los dos acuarios es el doble de la cantidad de peces en ambos acuarios. Si los dos acuarios tienen la misma cantidad de peces, ¿cuántos peces hay en cada acuario?",7
es,es_28,Henry hizo dos paradas durante su viaje en bicicleta de 60 millas. Primero paró después de 20 millas. Su segunda parada fue 15 millas antes de terminar el viaje. ¿Cuántas millas recorrió entre la primera y la segunda parada?,25
es,es_29,"Gloria está comprando zapatos cuando ve un par de botas que se ajustan a su presupuesto para zapatos. Sin embargo, debe elegir entre las botas y dos pares de zapatos de taco alto que sumados cuestan cinco dólares menos que las botas. Si un par de zapatos de taco alto cuesta $33 y el otro cuesta el doble, ¿cuánto cuestan las botas?",104
es,es_37,John planea vender todos sus juguetes y usar el dinero para comprar videojuegos. Tiene 13 juegos de Lego que vende a $15 cada uno. Termina comprando 8 videojuegos por $20 cada uno y le sobran $5. ¿Cuántos juegos de Lego le quedan todavía?,2
es,es_41,"El gran dragón, Perg, se sentó en lo alto del monte Farbo, escupiendo fuego a todo lo que se encontraba a una distancia de 1000 pies. Polly podía lanzar la jabalina de oro, la única arma conocida que podía matar al dragón, a una distancia de 400 pies, bien al alcance de las llamas del dragón. Pero cuando Polly tenía la piedra preciosa de zafiro, podía lanzar la jabalina tres veces más lejos que cuando no la tenía. ¿A qué distancia fuera del alcance de las llamas del dragón podría pararse Polly para poder golpear al dragón con la jabalina de oro teniendo la piedra preciosa?",200
es,es_45,"Meredith es una bloguera independiente que escribe sobre temas de salud y hace entregas a sus clientes a diario como trabajo permanente. Un artículo del blog lleva un promedio de 4 horas entre la investigación y la elaboración. La semana pasada, Meredith escribió 5 artículos el lunes y 2/5 veces más de artículos el martes que el lunes. El miércoles, escribió el doble de los artículos que redactó el martes. Calcule la cantidad total de horas que Meredith dedicó a los artículos durante los tres días.",104
es,es_51,"La embarcación de Tom puede recorrer 10 millas por hora. Tom navega desde la 1 p. m. hasta las 4 p. m. A la vuelta, navega a una velocidad de 6 mph. ¿Cuánto tiempo le lleva regresar?",5
es,es_53,"Un mecánico cobra diferentes tarifas para reparar los neumáticos de camiones y automóviles. Por cada neumático de camión que repare, el mecánico cobrará $60 y por cada neumático de automóvil que repare, el mecánico cobrará $40. El jueves, el mecánico repara 6 neumáticos de camión y 4 neumáticos de automóvil. El viernes, el mecánico repara 12 neumáticos de automóvil y ninguno de camión. ¿Cuántos más ingresos obtuvo el mecánico el día con mayores ingresos?",40
es,es_58,"Stephen hizo un pedido en línea de comestibles. La factura final fue de $40,00. Dado que el pedido se hizo a través de un servicio de entregas, le añadieron una tarifa del 25 % sobre el total final y le cobraron $3,00 por gastos de envío. Stephen también agregó una propina de $4,00. Después de las tarifas extra, ¿cuál fue el precio final de la compra de comestibles de Stephen?",57
es,es_59,Un arbusto de frambuesas tiene 6 racimos con 20 frutas cada uno y 67 frutas individuales desparramadas por el arbusto. ¿Cuántas frambuesas hay en total?,187
es,es_65,Jim pasa 2 horas mirando televisión y luego decide irse a la cama a leer durante la mitad de ese tiempo. Hace esto 3 veces a la semana. ¿Cuántas horas pasa mirando televisión y leyendo al cabo de 4 semanas?,36
es,es_68,"En la escuela del Dr. Wertz, hay el doble de niños que de niñas. Si hay 60 niñas y 5 estudiantes para cada maestro, ¿cuántos maestros hay?",36
es,es_7,"Carla está descargando un archivo de 200 GB. Por lo general, puede descargar 2 GB por minuto, pero en el 40 % de la descarga, Windows fuerza un reinicio para instalar actualizaciones, lo que demora 20 minutos. Entonces Carla tiene que reiniciar la descarga desde el principio. ¿Cuánto tiempo lleva la descarga del archivo?",160
es,es_72,"Tommy está recaudando fondos para su organización benéfica vendiendo brownies a $3 la porción y tartas de queso a $4 la porción. Si Tommy vende 43 brownies y 23 porciones de tarta de queso, ¿cuánto dinero recauda?",221
es,es_74,"Artie tiene un puesto de flores en el Mercado de Agricultores. Vende tres variedades de flores: caléndulas, petunias y begonias. Habitualmente vende las caléndulas a $2,74 por maceta, las petunias a $1,87 por maceta y las begonias a $2,12 por maceta. Artie hoy no tiene nada de cambio, por lo que ha decidido redondear todos los precios al dólar más cercano. Si Artie vende 12 macetas de caléndulas, 9 macetas de petunias y 17 macetas de begonias, ¿cuánto dinero obtendrá?",88
es,es_79,"John adopta un perro. Lleva al perro al peluquero, que le cuesta $100. El peluquero le ofrece un 30 % de descuento por ser cliente nuevo. ¿Cuánto cuesta el servicio de peluquería?",70
es,es_82,Grace pesa 125 libras. Alex pesa 2 libras menos que 4 veces el peso de Grace. ¿Cuáles son sus pesos combinados en libras?,623
es,es_88,"El primer disco de Marilyn vendió 10 veces más copias que el de Harald. Si juntos vendieron 88 000, ¿cuántas copias vendió Harald?",8000
es,es_89,"Christina está organizando una fiesta de cumpleaños y necesita 0,75 bolsas de regalo por invitado porque 1/4 de los asistentes no llegan. Invitó a 16 amigos. Las bolsas de regalo cuestan $2 cada una. ¿Cuánto gastará?",24
es,es_92,"Emily tiene 4 hijos llamados Amy, Jackson, Corey y James. Amy es 5 años mayor que Jackson y 2 años menor que Corey. Si James tiene 10 años y es 1 año menor que Corey, ¿cuántos años tiene Jackson?",4
es,es_93,"Lee antes podía correr las carreras de obstáculos de 400 metros dos segundos más rápido que Gerald. Pero Gerald cambió su dieta, lo que mejoró un 10 % su velocidad. Si Lee corre la carrera de obstáculos de 400 metros en 38 segundos, ¿cuántos segundos más rápido puede correrla Gerald gracias a su dieta mejorada?",36
es,es_94,"En un vecindario, la cantidad de conejos domésticos es doce menos que la cantidad combinada de perros y gatos. Si hay dos gatos por cada perro y la cantidad de perros es 60, ¿cuántos animales domésticos hay en total en el vecindario?",348
fr,fr_100,"Un jour, 4 amis ont rendu visite à Jérôme. Le premier a appuyé sur la sonnette 20 fois avant que Jérôme n'ouvre, le deuxième 1/4 de fois plus que le premier, et le troisième 10 fois plus que le quatrième. Sachant que le quatrième ami a appuyé 60 fois, combien de fois au total la sonnette a-t-elle retenti ?",175
fr,fr_112,"Une salle de classe dispose d'un tableau blanc partagé entre les 4 enseignants qui utilisent la salle à tour de rôle. Chacun d'eux donne 2 cours par jour et utilise le tableau blanc à chaque fois. Si le tableau est nettoyé 3 fois par leçon, combien de fois le nettoie-t-on en une journée ?",24
fr,fr_115,"Quelques temps après avoir acheté du bois de construction, Sasha remarque que les prix ont augmenté de 50 % au cours des derniers mois. Elle décide donc de vendre le bois qu'il lui reste. Il lui reste dix planches de 2 x 4 x 10, qui lui ont coûté 10 $ chacune. Elle a également cinq planches de 4 x 4 x 10 qu'elle a achetées 16 $ la planche. Si elle parvient à toutes les vendre, quel sera son bénéfice ?",90
fr,fr_117,"Pour chacun de ses 3 enfants, Jean achète 2 paires de chaussures qui valent 60 $ chacune. Combien a-t-il payé ?",360
fr,fr_124,"Jennie apporte une assistance au bureau de sa mère. Elle dispose d'une pile de 60 lettres à timbrer et d'une autre avec des lettres déjà timbrées. Elle tamponne un tiers des lettres à timbrer. S'il y a maintenant 30 lettres dans la pile de lettres timbrées, combien y en avait-il dans cette pile lorsque Jennie a commencé le travail ?",10
fr,fr_125,"Julia se préparait pour un dîner organisé chez elle, durant lequel elle comptait servir du ragoût. Elle a remarqué qu'elle n'avait plus de cuillères en plastique et a donc acheté un nouveau paquet de cuillères. Plus tard, son mari a également acheté un paquet de 5 nouvelles cuillères et les a données à Julia. Pendant la cuisson, Julia a utilisé trois cuillères pour goûter son ragoût. Plus tard, lorsqu'elle est allée mettre la table, elle avait un total de 12 cuillères. Combien de cuillères y avait-il dans le paquet que Julia a acheté ?",10
fr,fr_127,"Après avoir été transférée dans une nouvelle école, Amy s'est fait 20 amies de plus que Lily. Si Lily s'est fait 50 amies, combien d'amies Lily et Amy ont-elles en tout ?",120
fr,fr_13,"Mélanie fait de la vente à domicile. Lors de son passage à la maison verte, elle a vendu un tiers de ses aspirateurs, puis 2 autres à la maison rouge, et enfin la moitié de ce qui restait à la maison orange. S'il reste à Mélanie 5 aspirateurs, de combien d'aspirateurs disposait-elle au départ ?",18
fr,fr_134,"Tom effectue 4 lavages de voiture par mois. Si chaque lavage coûte 15 dollars, combien dépense-t-il en un an ?",720
fr,fr_135,"L'ami de Brian, Bobby, possède 5 jeux vidéo de moins que 3 fois la quantité de jeux vidéo de Brian. Si Brian possède 20 jeux vidéo mais en a perdu 5 juste avant la comparaison du début, combien Bobby en possède-t-il ?",40
fr,fr_14,"Dans un cours de danse comptant 20 élèves, 20 % d'entre eux sont inscrits en danse contemporaine, 25 % en danse jazz et le reste en danse hip-hop. Quel est le pourcentage des élèves inscrits en danse hip-hop ?",60
fr,fr_143,"Jean achète pour 2 $ de lait, 3 $ d'œufs, 3 $ d'ampoules, 3 $ de tasses et 4 $ de pièges à cafards. Sachant qu'une taxe de 10 % s'applique à tous les articles non alimentaires, combien tout cela a-t-il coûté.",16
fr,fr_15,"Un commerçant hésite entre 2 plans d'achat : des bijoux d'une valeur de 5 000 $ ou des gadgets électroniques d'une valeur de 8 000 $. Son conseiller financier spécule sur une hausse de 2,5 % du marché des bijoux et de 1,2 % de celui des gadgets électroniques au cours du même mois. Si le commerçant fait un choix qui lui permet de maximiser son profit à la fin du mois, quel serait le montant de ce profit ?",125
fr,fr_153,"Dave a acheté un gros paquet de frites et en a mangé quatorze avant qu'une mouette affamée ne lui vole le paquet des mains. Lorsque la mouette s'est posée, elle a englouti la moitié de la quantité de frites que Dave avait mangée. Ensuite, trois pigeons ont forcé la mouette à s'éloigner de la nourriture et chacun d'eux a pu manger trois frites. Plus tard, un raton laveur a volé deux tiers des frites restantes. Les fourmis en ont emporté une dernière, abandonnant cinq frites. Combien de frites y avait-il dans le paquet lorsque Dave l'a acheté ?",48
fr,fr_156,"Pour nourrir les singes du zoo, le gardien commande des bananes à une ferme locale tous les 2 mois. S'il faut 200 bananes pour les macaques, 400 pour les gorilles et 100 pour les babouins, combien doit-il en commander pour tenir durant les 2 mois ?",1400
fr,fr_16,"Deux trains partent de San Rafael au même moment. Ils se dirigent d'abord vers l'ouest et parcourent tous les deux 80 miles. Le jour suivant, ils voyagent vers le nord, couvrant 150 miles. Quelle est la distance parcourue par chaque train au cours de ces deux jours ?",230
fr,fr_160,"Un réservoir d'eau a une profondeur de 17 pieds le lundi. Le mardi, le réservoir contient 7 pieds d'eau en plus. Le mercredi, la profondeur de l'eau représente les deux tiers de ce qu'elle était le mardi. Quelle est la profondeur de l'eau du réservoir le mercredi ?",16
fr,fr_164,"Jackie se demande si elle doit faire ses déclarations d'impôts elle-même ou engager un comptable. En le faisant elle-même, elle pourra faire 3 heures de freelance en moins, ce qui représente un manque à gagner de 35 $ par heure. Le comptable lui demande 90 $. Combien d'argent aura-t-elle en plus si elle l'engage ?",15
fr,fr_165,"Pour ses 30 ans, Elvira a choisi comme cadeau un nouvel ordinateur avec de nombreux accessoires. Elle dispose d'un budget de 1 500 € offert par toute sa famille et pense qu'elle pourra en garder un peu pour s'offrir un vêtement. Elle se rend dans un magasin d'informatique et choisit une appareil qui coûte 1090 € avec un écran, un clavier et une souris. Elle se procure également un scanner de 157 €, un graveur de CD de 74 € et une imprimante de 102 €. Combien d'argent lui restera-t-il pour ses vêtements ?",77
fr,fr_174,"Billy épluche et découpe des pommes de terre afin de préparer une salade de pommes de terre pour son grand barbecue de famille. Comme il s'agit d'un événement important, il a 60 pommes de terre à éplucher. Les pommes de terre sont à peu près de la même taille, il faut donc à peu près le même temps pour les éplucher et les découper. Il faut à Billy environ une minute et demie pour éplucher une pomme de terre, mais seulement 5 secondes pour la couper. Combien de temps faut-il à Billy pour finir de préparer les pommes de terre ?",95
fr,fr_177,"Zaid dépense 1/4 de son salaire pour le loyer, 1/3 pour le carburant de sa voiture et fait don de la moitié du montant restant à son association caritative préférée. Il donne 200 $ à sa fille pour ses dépenses hebdomadaires et 700 $ à sa femme pour l'épicerie et les autres produits ménagers. Si Zaid gagne 6 000 $ par mois, combien d'argent lui restera-t-il après toutes ces dépenses et ces dons ?",350
fr,fr_179,Lloyd gagne 10 $ de l'heure en donnant des cours particuliers de mathématiques. Il a donné 5 heures de cours la première semaine et 8 heures la semaine suivante. Combien a-t-il gagné pour les deux premières semaines ?,130
fr,fr_180,"Deux candidats briguent le poste de délégué de classe à l'école de Sarai. Si le gagnant a obtenu 3/4 des voix et que le nombre total d'élèves ayant voté est de 80, calculez le nombre de voix obtenues par le perdant.",20
fr,fr_187,"Mandy a une dette de 100 $ envers Benedict. Ils ont convenu d'un intérêt mensuel de 2 %. Si Mandy est en mesure de payer cette somme au bout de 3 mois, quel montant doit-elle donner à Benoît ?",106
fr,fr_190,Jean cueille des pêches pendant 3 heures. Il ramasse 2 pêches par minute. Combien de pêches a-t-il ramassé ?,360
fr,fr_192,"Tom plante 10 arbres par an. Il abat également 2 arbres chaque année. Il commence avec 50 arbres. Au bout de 10 ans, 30 % des arbres meurent. Combien d'arbres lui reste-t-il ?",91
fr,fr_194,"Violetta veut acheter de nouveaux crayons. Elle en a besoin dans 5 couleurs différentes et a prévu 20 $ pour cet achat. Sachant qu'un crayon coûte 2 $, combien aura-t-elle de monnaie ?",10
fr,fr_199,"Marc est un réviseur. Il révise le même nombre de phrases chaque semaine pour deux éditeurs différents, qui le paient chacun à un taux différent. L'éditeur B paie Marc deux fois plus que l'éditeur A. Marc édite un total de 1 000 phrases par semaine, tandis que l'éditeur A lui verse 5 cents par phrase. Combien Marc gagne-t-il en une semaine, en centimes ?",7500
fr,fr_202,"Josie cultive des raisins dans sa ferme de 10 acres. Elle y produit 5 tonnes de raisin par an sur chaque acre, et chaque tonne de raisin produit 2 barils de vin. Combien de barils de vin sa ferme produit-elle par an ?",100
fr,fr_205,"Brinley est dans la classe de mathématiques de M. Bert. Ce dernier fait passer six tests par semestre. Il autorise les élèves à retirer la plus mauvaise moyenne de chaque semestre. Si, lors des cinq premiers tests, Brinley a obtenu des notes de 89, 71, 92, 100 et 86, quelle note doit-elle obtenir au sixième test pour avoir une moyenne de 93 ?",98
fr,fr_215,"Lori veut acheter une paire de chaussures à 320,00 $ et une ceinture assortie à 32,00 $. Son emploi à temps partiel lui rapporte 8,00 $ de l'heure. Combien d'heures devra-t-elle travailler avant de pouvoir faire ses achats ?",44
fr,fr_22,"Billy vend des DVD. Ce mardi, il a 8clients. Ses 3 premiers clients achètent chacun un DVD. Les 2 clients suivants en achètent chacun 2. Les 3 derniers n'en achètent aucun. Combien de DVD Billy a-t-il vendus mardi ?",7
fr,fr_222,Andy plante 90 géraniums et 40 pétunias de moins que les géraniums. Combien de fleurs plante-t-il au total ?,140
fr,fr_243,"Jason a un forfait téléphonique de 1 000 minutes par mois. Chaque jour, il communique avec son patron pendant 15 minutes et ce mois-ci, il a passé 300 minutes d'appels supplémentaires à d'autres personnes. Combien de minutes reste-t-il à Jason si ce mois compte 30 jours ?",250
fr,fr_247,"Isabelle a acheté des fournitures pour la fête d'anniversaire de sa petite sœur. Elle a dépensé 12 $ pour les ingrédients du gâteau, 43 $ pour les cadeaux d'anniversaire, 15 $ pour les décorations, 4 $ pour les invitations et 22 $ pour les sacs de goodies destinés aux invités. Elle a partagé le coût en trois, entre elle et ses deux parents. Combien chaque personne a-t-elle payé ?",32
fr,fr_3,"Jacques fait des séries de 3 sprints 3 fois par semaine. Il court 60 mètres à chaque sprint. Au total, combien de mètres court-il par semaine ?",540
fr,fr_39,"Dana court quatre fois plus vite qu'elle ne marche, mais saute deux fois moins vite qu'elle ne court. Si elle saute à une vitesse de 3 miles par heure, combien de miles parcourt-elle en six heures, sachant qu'elle passe 1/3 du temps à courir et 2/3 à marcher ?",18
fr,fr_4,"Pour garder ses poulets en bonne santé, Wendi leur donne chaque jour trois bols d'aliments mixtes contenant des graines, des vers de farine et des légumes. Elle les nourrit en trois repas séparés. Le matin, elle leur donne 15 bols d'aliments. L'après-midi, elle leur en donne 25 autres. Si son élevage compte 20 poulets, combien de bols de nourriture doit-elle leur donner pour le dernier repas de la journée ?",20
fr,fr_41,"Perg, le grand dragon, était assis au sommet du mont Farbo et crachait du feu sur une distance de 1 000 pieds. Polly pouvait lancer le javelot d'or, la seule arme capable de transpercer le dragon, mais sur une distance de 400 pieds, largement à portée de ses flammes. Toutefois, lorsque Polly tenait la pierre de saphir, elle pouvait le lancer trois fois plus loin. En tenant la pierre précieuse, à quelle distance Polly pouvait-elle se maintenir hors de portée des flammes, tout en parvenant à frapper le dragon avec le javelot d'or ?",200
fr,fr_47,Jean achète deux fois plus de cravates rouges que de cravates bleues. Les cravates rouges coûtent 50 % de plus. Il a dépensé 200 $ pour les cravates bleues qui coûtent 40 $ chacune. Combien a-t-il dépensé en cravates ?,800
fr,fr_5,"Kylar se rend au magasin afin d'acheter des verres pour son nouvel appartement. Un verre coûte 5 $, mais chaque deuxième verre ne coûte que 60 % du prix. Kylar veut acheter 16 verres. Combien devra-t-il payer pour les acheter ?",64
fr,fr_55,Jean a 30 sucettes. Il en mange 2. Avec les sucettes restantes il veut faire des sacs de 2 sucettes chacun. Combien de sacs Jean obtiendra-t-il ?,14
fr,fr_58,"Stéphane a commandé des produits d'épicerie en ligne. Sa facture finale s'élève à 40,00 $. Comme il s'agissait d'un fournisseur de services de livraison, celui-ci a majoré la facture de 25 % et a ajouté 3,00 $ de frais de livraison. Stéphane a également donné un pourboire de 4,00 $. En comptant les frais supplémentaires, quel a été le prix final de la commande de Stéphane ?",57
fr,fr_64,Sophie envisage un voyage en voiture et se demande quelle distance elle peut parcourir avec un seul plein d'essence. Elle a fait 100 miles depuis le dernier plein et a dû rajouter 4 gallons d'essence pour remplir à nouveau le réservoir. Le manuel d'utilisation indique que son réservoir a une capacité de 12 galons d'essence. Combien de miles Sophie peut-elle parcourir avec un seul plein d'essence ?,300
fr,fr_67,"Un chasseur de trésor a déterré un coffre rempli de pierres précieuses. Celui-ci contenait 175 diamants, 35 rubis de moins que la quantité de diamants, et deux fois plus d'émeraudes que de rubis. Combien de pierres précieuses y avait-il dans le coffre ?",595
fr,fr_68,"Les garçons sont deux fois plus nombreux que les filles à l'école du Docteur Wertz. S'il y a 60 filles et 5 élèves par professeur, combien de professeurs y a-t-il ?",36
fr,fr_71,"Kélian prépare des plats sur la base de deux recettes, l'une avec 20 instructions et l'autre avec deux fois plus d'instructions que la première. Combien d'instructions Kélian doit-il lire pour préparer les deux plats ?",60
fr,fr_78,"Vincent a le choix entre acheter des fleurs en paquets de 3 pour 2,50 $ ou en paquets de 2 pour 1 $. Combien d'argent économisera-t-il s'il achète 18 fleurs au meilleur prix ?",6
fr,fr_86,"Greg a une alarme réglée pour sonner trois fois par jour. Lorsque l'alarme se déclenche, elle sonne jusqu'à ce que Greg l'éteigne. La première fois qu'elle s'est déclenchée aujourd'hui, elle a sonné quatre fois. La deuxième fois, elle a sonné trois fois plus longtemps que la première fois. La troisième fois, elle a sonné deux fois moins longtemps que la deuxième fois. Combien de fois l'alarme a-t-elle sonné en tout ?",22
fr,fr_89,"Christina organise une fête d'anniversaire et demande 0,75 sac cadeau par invité, vu que 1/4 des invités ne se présentent pas. Sachant qu'elle a invité 16 amis et que les sacs cadeaux coûtent 2 $ chacun, combien va-t-elle dépenser ?",24
